Id,Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,CO2 Emissions(g/km),City,HighWay,Combination
46730,4.0,11.0,2.4,4.0,3.0,3.0,218,9.9,8.0,9.04
46731,8.0,0.0,2.0,4.0,7.0,3.0,201,11.8,9.137623176401432,10.5
46732,2.0,12.0,4.4,8.0,15.0,4.0,300,14.9,12.3,13.73
46733,5.0,1.0,6.4,8.0,5.0,4.0,332,20.41,11.9,16.58
46734,4.0,2.0,2.9777784042058384,4.0,13.0,3.0,214,11.9,8.4,10.32
46735,8.0,0.0,2.0,4.0,13.0,3.0,182,12.544509425422014,7.7,6.71
46736,19.0,9.0,2.9777784042058384,5.292000277527232,15.0,3.0,187,12.544509425422014,7.2,7.75
46737,2.0,0.0,2.0,4.0,13.0,4.0,196,10.3,8.2,9.36
46738,10.0,11.0,2.4,4.0,3.0,3.0,254,12.4,7.0,9.97
46739,8.0,11.0,2.0,4.0,15.0,3.0,219,9.4,10.2,9.76
46740,19.0,2.0,3.0,6.0,13.0,3.0,255,12.1,8.2,10.35
46741,3.0,0.0,2.0,4.0,15.0,4.0,209,9.6,8.7,9.2
46742,4.0,12.0,6.2,8.0,11.0,4.0,402,13.19,10.7,12.08
46743,18.0,11.0,2.4,5.292000277527232,15.0,3.0,243,10.8,8.7,9.85
46744,18.0,11.0,2.0,4.0,13.0,3.0,213,11.3,6.3,11.013572964095445
46745,17.0,11.0,3.5,5.292000277527232,17.0,3.0,238,12.2,7.5,10.09
46746,11.0,11.0,2.4,4.0,13.0,3.0,218,9.9,7.7,8.91
46747,20.0,2.0,2.5,4.0,19.0,3.0,170,10.1,7.3,8.84
46748,13.0,12.0,5.0,8.0,15.0,1.0,370,16.1,10.2,13.44
46749,11.0,0.0,1.6,4.0,3.0,3.0,202,10.3,6.9,8.77
46750,19.0,11.0,2.5,5.0,13.0,3.0,270,15.9,9.2,12.88
46751,14.0,10.0,3.5,6.0,13.0,4.0,284,15.49,9.9,12.98
46752,20.0,5.0,3.5,6.0,23.0,3.0,344,26.3,13.7,20.6
46753,4.0,6.0,5.3,8.0,3.0,3.0,346,16.69,12.2,14.67
46754,1.0,11.0,2.5,4.0,19.0,3.0,181,8.2,8.3,8.2
46755,9.0,9.0,1.5,5.292000277527232,20.0,3.0,171,11.1,7.2,9.35
46756,14.0,2.0,2.0,4.0,11.0,3.0,157,10.3,9.137623176401432,8.77
46757,10.0,11.0,2.4,4.0,23.0,3.0,228,11.5,9.2,10.46
46758,18.0,2.0,2.0,4.0,7.0,3.0,161,6.4,7.2,6.8
46759,10.0,11.0,2.0,4.0,5.0,3.0,230,10.0,12.8,11.26
46760,2.0,0.0,4.4,8.0,23.0,4.0,328,13.8,11.5,12.77
46761,15.0,0.0,2.5,4.0,23.0,3.0,181,8.9,5.3,7.3
46762,11.0,1.0,2.0,4.0,13.0,3.0,219,10.6,7.4,9.16
46763,9.0,2.0,1.5,4.0,17.0,3.0,180,12.544509425422014,6.1,8.14
46764,15.0,0.0,2.5,4.0,13.0,3.0,188,8.0,7.4,7.73
46765,7.0,12.0,3.5,6.0,13.0,3.0,302,15.41,8.8,12.43
46766,19.0,0.0,2.0,4.0,15.0,3.0,221,10.6,8.8,9.79
46767,4.0,10.0,6.2,8.0,23.0,4.0,305,15.9,12.1,14.2
46768,7.0,6.0,2.9777784042058384,6.0,13.0,3.0,339,17.09,12.7,15.13
46769,5.0,1.0,6.4,8.0,13.0,4.0,330,21.6,11.3,16.96
46770,4.0,6.0,6.2,8.0,5.0,4.0,324,15.7,16.5,16.06
46771,11.0,2.0,2.0,4.0,13.0,3.0,188,9.6,7.3,8.57
46772,5.0,2.0,3.6,6.0,5.0,3.0,233,10.1,9.5,9.83
46773,4.0,12.0,5.3,8.0,3.0,1.0,314,18.0,19.2,18.54
46774,8.0,0.0,2.0,4.0,23.0,3.0,211,10.6,6.5,8.75
46775,1.0,2.0,2.0,4.0,20.0,3.0,169,10.6,7.4,9.16
46776,7.0,10.0,2.3,4.0,23.0,3.0,234,10.7,8.3,9.62
46777,2.0,11.0,3.0,6.0,5.0,4.0,259,11.2,9.9,10.62
46778,17.0,9.0,1.6,4.0,23.0,4.0,187,9.3,8.2,8.8
46779,13.0,12.0,5.0,5.292000277527232,15.0,1.0,381,16.21,14.71,15.53
46780,14.0,11.0,3.5,6.0,15.0,3.0,255,11.1,8.2,9.79
46781,2.0,0.0,2.0,4.0,15.0,4.0,184,10.4,8.1,9.37
46782,7.0,11.0,2.0,5.292000277527232,5.0,3.0,216,11.4,9.6,10.6
46783,11.0,0.0,2.9777784042058384,4.0,13.0,3.0,161,8.7,5.9,7.44
46784,2.0,10.0,3.0,6.0,23.0,4.0,230,12.5,8.6,10.74
46785,5.0,2.0,2.9777784042058384,8.0,2.0,4.0,321,16.2,10.1,13.5
46786,7.0,6.0,5.0,8.0,11.0,1.0,308,17.2,14.9,16.17
46787,7.0,6.0,3.3,6.0,13.0,3.0,278,17.4,12.3,11.013572964095445
46788,19.0,11.0,3.2,6.0,13.0,3.0,257,12.5,11.0,11.82
46789,7.0,6.0,5.0,8.0,11.0,3.0,411,17.4,9.5,13.85
46790,7.0,10.0,2.3,5.292000277527232,11.0,3.0,233,13.6,9.6,11.8
46791,7.0,7.0,2.0,4.0,15.0,3.0,228,13.3,9.8,11.72
46792,2.0,10.0,2.0,4.0,15.0,4.0,212,8.6,7.5,8.1
46793,18.0,1.0,1.6,4.0,7.0,3.0,173,11.5,8.0,9.92
46794,2.0,12.0,4.4,8.0,15.0,4.0,353,17.1,9.0,13.46
46795,9.0,13.0,1.5,4.0,23.0,3.0,177,7.5,7.3,7.41
46796,2.0,0.0,3.0,6.0,23.0,4.0,232,8.2,8.1,8.16
46797,8.0,9.0,2.5,5.0,3.0,3.0,218,11.4,9.1,10.37
46798,15.0,0.0,1.5,4.0,22.0,3.0,176,9.1,9.137623176401432,8.6
46799,6.0,3.0,1.4,4.0,3.0,3.0,207,9.8,9.137623176401432,9.17
46800,7.0,13.0,3.5,6.0,8.0,4.0,397,18.3,9.137623176401432,19.2
46801,20.0,5.0,3.5,5.292000277527232,23.0,3.0,332,15.1,9.8,12.71
46802,2.0,10.0,2.0,5.292000277527232,15.0,4.0,208,9.7,9.5,9.61
46803,2.0,10.0,3.0,6.0,8.0,4.0,238,10.9,9.1,10.09
46804,2.0,1.0,3.0,6.0,5.0,4.0,215,15.2,9.3,11.013572964095445
46805,8.0,0.0,1.4,4.0,23.0,3.0,178,10.9,6.7,9.01
46806,17.0,7.0,2.0,4.0,17.0,3.0,205,10.7,6.1,11.013572964095445
46807,4.0,6.0,2.9777784042058384,8.0,5.0,3.0,350,16.1,10.1,13.4
46808,11.0,11.0,2.0,4.0,13.0,3.0,289,12.9,11.9,12.45
46809,2.0,0.0,4.4,8.0,8.0,4.0,389,19.19,12.4,16.13
46810,17.0,2.0,3.5,6.0,20.0,4.0,216,10.6,7.3,9.12
46811,3.0,2.0,3.6,6.0,15.0,3.0,250,12.544509425422014,10.7,11.3
46812,13.0,12.0,3.0,6.0,15.0,4.0,348,15.0,8.4,11.013572964095445
46813,2.0,0.0,2.0,4.0,15.0,4.0,187,5.1,6.6,5.78
46814,10.0,11.0,3.6,6.0,5.0,3.0,271,12.7,7.8,10.49
46815,1.0,11.0,2.5,4.0,23.0,3.0,221,11.1,10.1,10.65
46816,7.0,11.0,2.0,4.0,13.0,3.0,223,12.1,8.0,10.26
46817,16.0,0.0,2.0,4.0,19.0,3.0,195,10.4,7.1,8.91
46818,5.0,2.0,5.7,8.0,5.0,3.0,311,14.1,11.8,13.07
46819,3.0,0.0,2.0,4.0,23.0,4.0,231,14.5,7.6,11.39
46820,8.0,0.0,2.0,4.0,13.0,3.0,195,7.4,6.6,7.0
46821,5.0,1.0,3.6,6.0,5.0,3.0,244,13.3,9.9,11.77
46822,17.0,2.0,2.5,4.0,17.0,3.0,175,9.9,7.5,8.82
46823,4.0,11.0,1.4,4.0,23.0,3.0,197,9.2,8.7,8.97
46824,2.0,0.0,2.0,4.0,15.0,4.0,209,14.1,8.3,11.49
46825,7.0,10.0,3.7,6.0,13.0,3.0,254,11.3,8.5,10.04
46826,13.0,11.0,2.0,4.0,16.0,3.0,248,14.49,10.5,12.7
46827,4.0,6.0,4.3,6.0,3.0,1.0,306,14.5,11.6,13.19
46828,4.0,0.0,2.9777784042058384,4.0,23.0,3.0,96,10.8,6.5,8.87
46829,6.0,3.0,1.4,4.0,3.0,3.0,190,8.9,7.2,11.013572964095445
46830,20.0,2.0,2.5,5.292000277527232,15.0,3.0,187,10.8,7.2,9.18
46831,14.0,12.0,4.6,8.0,13.0,4.0,346,22.88,12.7,18.31
46832,14.0,12.0,4.6,8.0,13.0,4.0,345,12.544509425422014,9.137623176401432,13.5
46833,20.0,12.0,3.5,6.0,19.0,3.0,192,11.2,6.5,9.09
46834,3.0,2.0,2.0,4.0,11.0,4.0,209,11.4,8.1,9.91
46835,1.0,3.0,2.0,4.0,23.0,4.0,237,14.79,10.0,12.64
46836,3.0,2.0,3.6,6.0,15.0,3.0,231,11.7,9.7,10.8
46837,11.0,9.0,2.0,4.0,13.0,3.0,201,10.0,8.3,9.23
46838,16.0,11.0,2.0,4.0,19.0,3.0,212,11.3,9.137623176401432,9.41
46839,0.0,2.0,2.9777784042058384,6.0,13.0,4.0,240,10.0,7.9,9.05
46840,7.0,6.0,3.5,6.0,13.0,3.0,310,15.4,8.7,12.38
46841,11.0,4.0,3.3,6.0,13.0,3.0,263,11.7,8.8,11.013572964095445
46842,18.0,11.0,2.0,4.0,13.0,3.0,237,9.4,9.1,9.27
46843,1.0,9.0,2.0,4.0,22.0,3.0,192,9.2,7.2,8.3
46844,15.0,0.0,2.0,4.0,13.0,3.0,184,11.0,9.137623176401432,9.6
46845,14.0,12.0,5.7,8.0,15.0,4.0,370,20.1,11.8,16.4
46846,19.0,12.0,2.0,4.0,15.0,4.0,235,14.9,7.5,11.57
46847,19.0,8.0,2.0,5.292000277527232,15.0,4.0,221,13.2,8.6,11.013572964095445
46848,2.0,11.0,2.0,4.0,15.0,4.0,228,13.5,9.0,11.5
46849,15.0,11.0,3.7,6.0,13.0,3.0,310,19.19,14.6,11.013572964095445
46850,5.0,2.0,2.4,4.0,23.0,3.0,214,11.4,11.9,11.62
46851,4.0,11.0,2.4,5.292000277527232,3.0,3.0,233,9.5,8.1,8.87
46852,16.0,0.0,2.0,4.0,19.0,3.0,187,10.7,7.5,9.26
46853,9.0,1.0,1.5,4.0,23.0,3.0,170,8.7,7.7,8.25
46854,3.0,2.0,3.6,6.0,15.0,4.0,291,12.544509425422014,9.137623176401432,10.55
46855,9.0,2.0,2.9777784042058384,4.0,11.0,3.0,214,12.544509425422014,9.137623176401432,10.16
46856,18.0,1.0,3.8,6.0,15.0,3.0,287,14.9,9.1,11.013572964095445
46857,7.0,12.0,3.5,6.0,13.0,3.0,295,14.71,10.4,12.77
46858,17.0,0.0,1.6,4.0,22.0,3.0,161,11.8,8.6,10.36
46859,2.0,11.0,3.0,6.0,15.0,4.0,423,18.6,11.0,15.18
46860,18.0,2.0,2.0,4.0,13.0,3.0,176,7.4,6.7,7.09
46861,2.0,0.0,3.0,6.0,5.0,4.0,219,11.2,6.8,9.22
46862,18.0,2.0,2.0,4.0,23.0,3.0,198,9.1,8.4,8.79
46863,20.0,2.0,1.8,4.0,17.0,3.0,171,9.6,6.6,8.25
46864,20.0,6.0,5.7,8.0,13.0,3.0,358,16.7,12.41,14.77
46865,4.0,12.0,6.2,8.0,23.0,4.0,307,14.7,9.6,12.41
46866,15.0,0.0,2.0,4.0,13.0,3.0,104,4.2,6.2,5.1
46867,5.0,1.0,5.7,8.0,2.0,3.0,339,19.69,15.2,17.67
46868,20.0,11.0,2.7,4.0,13.0,3.0,234,16.5,9.137623176401432,13.08
46869,8.0,0.0,2.9777784042058384,4.0,7.0,3.0,214,9.7,6.5,8.26
46870,19.0,2.0,2.0,4.0,15.0,4.0,206,10.1,7.9,9.11
46871,18.0,11.0,2.0,4.0,13.0,3.0,232,18.0,8.4,13.68
46872,4.0,15.0,5.3,8.0,1.0,3.0,404,15.2,11.2,13.4
46873,4.0,10.0,2.0,4.0,15.0,4.0,226,12.6,8.3,10.66
46874,7.0,6.0,5.0,8.0,13.0,1.0,326,18.6,11.9,15.59
46875,19.0,8.0,2.9777784042058384,4.0,15.0,4.0,204,10.7,6.7,8.9
46876,18.0,11.0,1.6,4.0,8.0,3.0,228,11.3,6.3,9.05
46877,16.0,9.0,2.0,4.0,19.0,3.0,191,9.3,8.0,8.71
46878,0.0,11.0,3.0,6.0,8.0,4.0,208,10.1,7.8,9.06
46879,4.0,0.0,1.8,4.0,22.0,3.0,187,8.6,6.2,7.5
46880,2.0,0.0,3.0,6.0,15.0,4.0,217,9.4,7.5,8.5
46881,20.0,2.0,3.5,5.292000277527232,13.0,3.0,220,11.5,4.7,8.44
46882,18.0,11.0,2.9777784042058384,4.0,13.0,3.0,272,13.91,11.1,12.64
46883,1.0,0.0,2.0,4.0,13.0,4.0,244,12.2,7.9,10.27
46884,4.0,12.0,5.3,8.0,3.0,3.0,325,12.544509425422014,11.0,13.75
46885,9.0,11.0,2.0,4.0,20.0,3.0,119,9.5,12.4,10.81
46886,2.0,0.0,3.0,6.0,23.0,4.0,235,11.9,8.2,10.24
46887,8.0,10.0,2.0,4.0,3.0,4.0,211,4.2,7.5,5.68
46888,9.0,0.0,1.5,4.0,17.0,3.0,121,7.9,5.5,11.013572964095445
46889,10.0,11.0,2.4,4.0,6.0,1.0,237,10.8,8.6,9.8
46890,7.0,6.0,3.3,6.0,13.0,1.0,245,13.5,9.4,11.66
46891,11.0,2.0,2.0,4.0,7.0,3.0,146,4.3,5.7,4.93
46892,7.0,12.0,5.0,8.0,13.0,3.0,315,17.8,10.1,14.34
46893,3.0,2.0,3.6,6.0,15.0,3.0,241,12.0,8.5,10.43
46894,2.0,0.0,3.0,6.0,8.0,4.0,263,15.29,9.2,12.55
46895,7.0,6.0,2.9777784042058384,8.0,11.0,3.0,356,16.7,11.2,14.22
46896,7.0,11.0,2.0,4.0,13.0,3.0,222,10.2,12.7,11.32
46897,18.0,11.0,2.9777784042058384,4.0,13.0,3.0,251,14.7,9.137623176401432,11.013572964095445
46898,7.0,11.0,2.0,4.0,13.0,3.0,241,14.9,12.9,14.0
46899,2.0,1.0,6.6,12.0,15.0,4.0,374,20.1,15.7,18.12
46900,4.0,2.0,2.0,4.0,6.0,4.0,203,10.5,11.1,10.77
46901,17.0,11.0,2.0,4.0,23.0,3.0,195,10.6,11.4,10.96
46902,19.0,9.0,2.0,4.0,15.0,4.0,188,11.1,7.5,9.48
46903,14.0,12.0,3.5,6.0,19.0,4.0,189,8.8,9.2,8.98
46904,9.0,1.0,2.0,4.0,23.0,4.0,219,9.6,8.1,8.93
46905,16.0,0.0,2.0,4.0,7.0,4.0,304,13.7,8.6,11.4
46906,9.0,1.0,1.5,4.0,17.0,3.0,156,9.6,6.1,8.03
46907,18.0,0.0,1.6,4.0,23.0,3.0,182,8.7,7.2,8.03
46908,4.0,12.0,5.3,8.0,3.0,3.0,448,15.8,11.5,13.9
46909,1.0,0.0,2.0,4.0,22.0,3.0,196,9.0,8.6,8.82
46910,15.0,4.0,2.9777784042058384,4.0,12.0,3.0,225,10.8,8.7,9.86
46911,2.0,10.0,3.0,6.0,15.0,4.0,224,12.11,9.8,11.06
46912,4.0,0.0,1.4,4.0,13.0,3.0,183,9.2,7.3,8.35
46913,5.0,2.0,6.4,5.292000277527232,5.0,4.0,323,16.5,15.0,15.82
46914,14.0,2.0,3.5,6.0,21.0,4.0,145,6.3,7.4,6.8
46915,4.0,12.0,5.3,8.0,3.0,3.0,331,17.5,9.137623176401432,14.66
46916,2.0,0.0,3.0,6.0,23.0,4.0,232,11.1,8.3,9.84
46917,7.0,10.0,2.3,4.0,13.0,3.0,243,12.7,8.4,10.76
46918,7.0,1.0,2.0,4.0,17.0,3.0,178,6.4,7.3,6.8
46919,2.0,1.0,4.4,8.0,5.0,4.0,297,19.9,11.3,16.03
46920,9.0,11.0,3.5,6.0,3.0,3.0,285,13.7,9.5,11.81
46921,17.0,5.0,4.0,6.0,2.0,3.0,354,21.6,12.2,17.37
46922,3.0,12.0,6.2,5.292000277527232,5.0,4.0,330,14.5,13.3,14.0
46923,4.0,6.0,5.3,8.0,3.0,1.0,263,11.81,8.2,10.18
46924,11.0,9.0,1.6,4.0,7.0,3.0,165,10.5,7.3,9.1
46925,7.0,11.0,3.3,6.0,13.0,1.0,246,13.19,8.6,11.1
46926,5.0,1.0,5.7,8.0,5.0,3.0,307,14.3,12.7,13.6
46927,18.0,1.0,1.6,5.292000277527232,15.0,3.0,171,12.544509425422014,9.137623176401432,7.69
46928,13.0,11.0,2.0,4.0,16.0,4.0,224,10.1,7.9,9.11
46929,2.0,0.0,4.4,8.0,5.0,4.0,305,20.92,10.0,15.99
46930,15.0,0.0,2.0,4.0,13.0,3.0,175,8.8,6.4,7.72
46931,4.0,2.0,1.8,4.0,23.0,3.0,189,9.4,6.4,11.013572964095445
46932,14.0,0.0,3.5,6.0,13.0,4.0,250,10.5,7.8,9.29
46933,7.0,12.0,2.9777784042058384,6.0,13.0,3.0,346,20.1,9.9,15.5
46934,3.0,2.0,2.0,4.0,15.0,4.0,222,8.5,6.9,7.78
46935,7.0,2.0,2.9777784042058384,4.0,23.0,4.0,251,12.5,8.9,10.88
46936,10.0,11.0,2.0,4.0,17.0,3.0,227,11.9,8.0,10.15
46937,8.0,0.0,2.0,4.0,23.0,0.0,173,10.8,7.8,9.45
46938,7.0,6.0,2.7,6.0,11.0,3.0,256,21.19,17.6,19.58
46939,9.0,11.0,1.5,4.0,17.0,3.0,192,7.9,8.1,8.0
46940,5.0,2.0,6.4,8.0,23.0,4.0,328,16.0,10.8,13.66
46941,2.0,0.0,4.4,8.0,5.0,4.0,312,18.6,10.8,15.08
46942,2.0,2.0,3.0,6.0,15.0,4.0,219,11.3,9.1,10.31
46943,7.0,12.0,3.5,6.0,13.0,3.0,268,24.2,11.3,18.4
46944,7.0,6.0,3.0,6.0,11.0,0.0,297,15.1,7.8,11.8
46945,11.0,0.0,1.6,4.0,13.0,3.0,174,9.1,5.2,7.35
46946,1.0,3.0,2.0,4.0,23.0,4.0,217,10.6,9.0,9.88
46947,9.0,4.0,2.9777784042058384,6.0,16.0,3.0,255,13.6,8.2,11.17
46948,10.0,11.0,2.4,4.0,6.0,3.0,216,6.9,7.7,7.26
46949,4.0,5.0,2.5,4.0,3.0,3.0,260,10.0,7.2,8.74
46950,1.0,0.0,2.0,4.0,22.0,3.0,197,10.9,8.3,9.73
46951,10.0,11.0,3.6,6.0,23.0,3.0,277,13.19,7.4,10.59
46952,2.0,2.0,3.0,6.0,15.0,4.0,243,12.7,8.1,10.63
46953,19.0,9.0,2.0,4.0,15.0,4.0,226,11.1,10.1,10.65
46954,8.0,0.0,2.5,5.0,3.0,3.0,217,10.7,7.0,9.0
46955,18.0,1.0,2.0,4.0,13.0,3.0,188,8.6,7.5,8.11
46956,20.0,0.0,1.5,4.0,1.0,3.0,166,9.2,9.137623176401432,8.12
46957,9.0,11.0,3.5,6.0,3.0,3.0,274,13.4,11.8,11.013572964095445
46958,8.0,2.0,2.0,4.0,13.0,3.0,211,12.3,8.9,10.77
46959,7.0,6.0,6.2,8.0,13.0,3.0,363,21.0,10.9,16.45
46960,15.0,0.0,2.9777784042058384,4.0,22.0,3.0,175,9.9,7.3,8.7
46961,7.0,10.0,5.0,8.0,11.0,3.0,349,15.4,11.1,13.46
46962,8.0,11.0,2.0,4.0,15.0,3.0,230,10.2,9.9,10.06
46963,17.0,13.0,3.7,6.0,14.0,4.0,279,12.544509425422014,8.8,10.62
46964,3.0,1.0,3.6,6.0,13.0,3.0,273,10.5,9.137623176401432,9.87
46965,18.0,2.0,2.9777784042058384,4.0,13.0,3.0,176,10.7,8.2,9.57
46966,4.0,0.0,1.6,4.0,6.0,0.0,166,9.4,6.8,8.23
46967,4.0,2.0,1.8,4.0,13.0,3.0,214,12.11,8.7,10.57
46968,8.0,0.0,1.4,5.292000277527232,23.0,3.0,154,11.0,8.2,9.74
46969,14.0,0.0,3.5,5.292000277527232,15.0,4.0,230,12.9,8.6,10.96
46970,7.0,10.0,2.3,4.0,23.0,3.0,218,10.4,6.0,8.4
46971,7.0,6.0,2.7,6.0,13.0,3.0,282,14.9,6.5,11.1
46972,5.0,1.0,3.6,6.0,5.0,1.0,216,13.2,11.4,12.39
46973,7.0,11.0,2.7,6.0,13.0,3.0,268,16.81,9.3,13.42
46974,1.0,3.0,2.0,4.0,23.0,4.0,240,11.7,10.0,10.94
46975,2.0,11.0,3.0,5.292000277527232,15.0,4.0,256,9.6,9.0,9.33
46976,5.0,4.0,3.6,6.0,3.0,1.0,289,19.6,12.9,16.6
46977,13.0,12.0,3.0,6.0,15.0,0.0,255,9.3,8.0,8.71
46978,11.0,11.0,2.4,4.0,13.0,3.0,228,11.0,7.9,9.61
46979,18.0,1.0,1.6,4.0,7.0,3.0,96,9.0,5.9,7.6
46980,10.0,11.0,2.0,4.0,22.0,3.0,208,12.3,9.8,11.17
46981,8.0,0.0,2.9777784042058384,4.0,22.0,3.0,191,11.5,8.8,10.29
46982,4.0,12.0,2.9777784042058384,8.0,3.0,3.0,333,11.1,9.7,10.47
46983,17.0,11.0,3.5,6.0,17.0,3.0,241,8.9,8.0,8.5
46984,16.0,11.0,3.0,6.0,3.0,4.0,231,14.0,9.4,11.93
46985,7.0,11.0,2.5,4.0,17.0,3.0,174,5.0,6.9,5.85
46986,20.0,11.0,2.7,4.0,13.0,3.0,231,12.9,9.2,11.23
46987,9.0,11.0,2.4,4.0,23.0,3.0,213,9.0,7.3,8.23
46988,7.0,15.0,5.4,8.0,1.0,3.0,395,19.49,14.5,17.24
46989,2.0,10.0,2.0,4.0,23.0,4.0,211,10.6,6.5,8.76
46990,14.0,2.0,3.5,6.0,21.0,4.0,152,9.5,9.137623176401432,7.84
46991,20.0,11.0,2.5,4.0,13.0,3.0,205,10.3,9.4,9.89
46992,18.0,1.0,2.0,4.0,3.0,3.0,224,11.3,7.6,9.6
46993,11.0,11.0,1.6,4.0,13.0,3.0,148,8.1,8.0,8.06
46994,8.0,0.0,2.0,4.0,13.0,3.0,198,10.6,8.5,9.65
46995,7.0,7.0,2.0,4.0,15.0,3.0,211,8.1,6.9,7.56
46996,2.0,11.0,2.0,4.0,15.0,3.0,206,9.3,7.8,8.62
46997,15.0,0.0,2.0,4.0,13.0,3.0,173,8.4,7.3,7.9
46998,20.0,6.0,5.7,8.0,13.0,3.0,411,17.3,11.6,14.74
46999,2.0,10.0,2.9777784042058384,8.0,15.0,4.0,313,17.6,11.2,14.72
47000,14.0,11.0,3.5,6.0,15.0,3.0,244,12.0,8.3,10.34
47001,11.0,1.0,2.0,4.0,13.0,3.0,195,9.2,7.0,11.013572964095445
47002,2.0,13.0,3.0,6.0,15.0,4.0,214,8.7,8.6,8.66
47003,11.0,11.0,2.0,4.0,13.0,3.0,235,11.4,9.3,10.45
47004,7.0,2.0,1.5,4.0,13.0,3.0,181,11.0,8.5,9.88
47005,17.0,13.0,3.7,6.0,14.0,4.0,268,14.9,9.7,12.56
47006,20.0,5.0,2.9777784042058384,5.292000277527232,13.0,3.0,265,15.9,8.8,12.71
47007,7.0,0.0,2.0,4.0,13.0,1.0,182,10.0,7.2,8.74
47008,4.0,6.0,5.3,8.0,3.0,3.0,330,20.7,13.3,17.4
47009,2.0,0.0,3.0,6.0,15.0,4.0,224,11.0,8.4,9.83
47010,9.0,9.0,1.5,5.292000277527232,20.0,3.0,166,8.9,7.9,8.45
47011,9.0,1.0,1.5,4.0,17.0,3.0,179,8.4,7.0,7.77
47012,17.0,11.0,3.5,6.0,17.0,3.0,248,10.2,6.3,8.45
47013,2.0,13.0,2.0,5.292000277527232,15.0,4.0,212,17.01,13.8,15.56
47014,2.0,0.0,3.0,6.0,23.0,4.0,218,14.6,9.1,12.12
47015,20.0,0.0,1.5,4.0,13.0,3.0,170,8.3,8.0,8.16
47016,2.0,0.0,2.9777784042058384,6.0,15.0,4.0,223,9.8,7.6,8.81
47017,1.0,0.0,2.5,5.292000277527232,13.0,4.0,293,16.0,15.41,15.72
47018,2.0,10.0,4.4,5.292000277527232,5.0,4.0,293,15.9,10.6,13.52
47019,17.0,11.0,2.5,4.0,17.0,3.0,203,10.7,7.3,11.013572964095445
47020,4.0,2.0,2.5,4.0,13.0,3.0,187,10.4,7.3,9.01
47021,15.0,11.0,2.5,4.0,13.0,3.0,211,11.5,8.3,10.06
47022,2.0,11.0,3.0,6.0,15.0,4.0,360,20.0,12.71,16.71
47023,10.0,11.0,3.6,6.0,23.0,3.0,347,27.4,19.5,23.8
47024,13.0,12.0,5.0,8.0,15.0,1.0,360,16.0,11.9,14.15
47025,7.0,12.0,3.5,6.0,3.0,3.0,348,17.5,9.9,14.08
47026,11.0,0.0,1.6,4.0,13.0,3.0,223,10.0,9.137623176401432,8.92
47027,20.0,2.0,1.8,4.0,17.0,3.0,170,8.1,6.2,11.013572964095445
47028,4.0,13.0,6.2,8.0,24.0,4.0,257,19.49,10.7,15.5
47029,15.0,0.0,2.0,4.0,23.0,3.0,125,4.8,7.3,5.92
47030,7.0,11.0,2.5,4.0,13.0,1.0,223,12.544509425422014,9.2,11.29
47031,20.0,11.0,2.5,4.0,13.0,3.0,217,10.4,7.4,9.05
47032,3.0,2.0,2.0,4.0,15.0,4.0,222,12.9,8.0,11.013572964095445
47033,19.0,0.0,2.0,4.0,15.0,4.0,242,13.6,10.1,12.03
47034,7.0,6.0,3.3,6.0,13.0,1.0,245,12.0,10.4,11.28
47035,2.0,0.0,2.0,4.0,15.0,0.0,124,4.2,9.137623176401432,7.44
47036,20.0,5.0,4.0,6.0,23.0,3.0,350,17.6,12.59,15.35
47037,10.0,11.0,3.2,6.0,6.0,3.0,234,15.1,11.8,13.61
47038,5.0,2.0,6.2,8.0,23.0,4.0,392,20.2,11.0,16.06
47039,2.0,12.0,4.4,8.0,15.0,4.0,327,18.09,12.7,15.67
47040,4.0,11.0,2.0,4.0,6.0,3.0,231,12.544509425422014,9.7,10.3
47041,10.0,11.0,3.2,6.0,6.0,3.0,250,15.4,8.3,12.21
47042,13.0,12.0,5.0,8.0,15.0,4.0,360,11.0,9.4,10.28
47043,5.0,2.0,3.6,6.0,5.0,3.0,249,19.7,10.7,15.65
47044,4.0,10.0,2.0,4.0,23.0,4.0,239,9.8,8.5,9.21
47045,13.0,11.0,2.0,4.0,16.0,4.0,223,14.79,9.8,12.55
47046,1.0,0.0,2.0,4.0,23.0,4.0,235,13.3,8.4,11.1
47047,17.0,11.0,2.5,4.0,17.0,3.0,186,9.3,7.1,8.31
47048,7.0,12.0,3.5,6.0,11.0,3.0,329,19.9,12.3,16.47
47049,15.0,0.0,2.5,4.0,23.0,3.0,181,9.0,8.2,8.64
47050,2.0,11.0,3.0,6.0,23.0,4.0,234,15.4,7.1,11.66
47051,8.0,0.0,1.8,4.0,22.0,3.0,190,10.0,8.5,9.33
47052,18.0,1.0,2.9777784042058384,4.0,15.0,3.0,190,11.3,7.5,9.6
47053,10.0,11.0,2.4,4.0,22.0,3.0,229,15.4,8.3,11.013572964095445
47054,2.0,11.0,3.0,6.0,5.0,4.0,219,15.4,7.6,11.89
47055,14.0,10.0,3.5,6.0,13.0,4.0,281,18.21,12.9,15.82
47056,14.0,0.0,5.0,8.0,15.0,4.0,302,18.0,14.2,16.3
47057,2.0,11.0,3.0,6.0,13.0,4.0,253,11.5,7.9,9.88
47058,18.0,2.0,2.0,5.292000277527232,23.0,3.0,185,8.0,8.5,8.22
